id,text,unit,updated,firstPeriod,latestPeriod,active,variables
LIVFO5,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['livsrestriktioner', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO6,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['dagligdag', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO7,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['sociale relationer', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO8,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['økonomi', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO9,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['tillid', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO10,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['tryghed og anerkendelse', 'enhed', 'formue', 'område', 'køn', 'tid']"
HFUDD11,Befolkningens højest fuldførte uddannelse (15-69 år),Antal,2021-03-30T08:00:00,2008,2020,True,"['bopælsområde', 'herkomst', 'højest fuldførte uddannelse', 'alder', 'køn', 'tid']"
HFUDD16,Befolkningens højest fuldførte uddannelse (15-69 år),Antal,2021-03-30T08:00:00,2008,2019,True,"['bopælsområde', 'højest fuldførte uddannelse', 'socioøkonomisk status', 'branche', 'alder', 'køn', 'tid']"
HFUDD21,Befolkningens højest fuldførte uddannelse (15-29 år),Antal,2021-03-30T08:00:00,2008,2020,True,"['bopælsområde', 'herkomst', 'højest fuldførte uddannelse', 'igangværende uddannelse', 'alder', 'køn', 'tid']"
STATUS10,18 - 25 åriges ungdomsuddannelser,Antal,2021-04-06T08:00:00,2005,2020,True,"['uddannelsesstatus', 'alder', 'køn', 'tid']"
STATUS12,18-25 årige,Antal,2021-04-06T08:00:00,2005,2020,True,"['status for ungdomsuddannelse', 'alder', 'forældres højest fuldførte uddannelse', 'tid']"
STATUS14,18-25 årige,Antal,2021-04-06T08:00:00,2005,2020,True,"['status', 'alder', 'forældres indkomstniveau', 'tid']"
STATUS16,18-25 årige,Antal,2021-04-06T08:00:00,2005,2020,True,"['status for ungdomsuddannelse', 'alder', 'forældres beskæftigelsesstatus', 'tid']"
STATUS24,18-25 årige,Antal,2021-04-06T08:00:00,2005,2020,True,"['status for ungdomsuddannelse', 'alder', 'gns. grundskolekarakter for dansk og matematik', 'tid']"
STATUS20,18-25 årige,Antal,2021-04-06T08:00:00,2005,2020,True,"['status for ungdomsuddannelse', 'alder', 'grundskoleinstitutionstype', 'tid']"
STATUS22,18-25 årige,Antal,2021-04-06T08:00:00,2005,2020,True,"['status for ungdomsuddannelse', 'alder', 'køn', 'grundskolens beliggenhed', 'herkomst', 'tid']"
STATUS40,25 - 45 åriges videregående uddannelse,Antal,2021-04-28T08:00:00,2005,2020,True,"['uddannelsesstatus', 'alder', 'køn', 'tid']"
STATUS42,25-45 årige,Antal,2021-04-28T08:00:00,2005,2020,True,"['status for videregående uddannelse', 'alder', 'forældres højest fuldførte uddannelse', 'tid']"
STATUS44,25-45 årige,Antal,2021-04-28T08:00:00,2005,2020,True,"['status for videregående uddannelse', 'alder', 'forældres indkomstniveau', 'tid']"
STATUS46,25-45 årige,Antal,2021-04-28T08:00:00,2005,2020,True,"['status for videregående uddannelse', 'alder', 'forældres beskæftigelsesstatus', 'tid']"
STATUS54,25-45 årige,Antal,2021-04-28T08:00:00,2005,2020,True,"['status for videregående uddannelse', 'alder', 'ungdomsuddannelses karakter', 'tid']"
STATUS50,25-45 årige,Antal,2021-04-28T08:00:00,2005,2020,True,"['status for videregående uddannelse', 'alder', 'køn', 'grundskolens beliggenhed', 'herkomst', 'tid']"
SPECIAL1,"Elever, grundskolen",Antal,2021-06-23T08:00:00,2011,2020,True,"['klassetrin', 'skoletype', 'specialundervisning', 'herkomst', 'køn', 'tid']"
SPECIAL2,"Elever, grundskolen",Antal,2021-06-23T08:00:00,2011,2020,True,"['klassetrin', 'specialundervisning', 'herkomst', 'køn', 'tid']"
SPECIAL3,"Elever, grundskolen (efterskoler)",Antal,2021-06-23T08:00:00,2011,2019,True,"['specialundervisning', 'tid']"
KVOTIEN,Klassekvotienter i grundskolen,Kvotienter,2021-04-21T08:00:00,2009,2020,True,"['område', 'klassetrin', 'skoletype', 'tid']"
PHD2,Tildelte phd grader,Antal,2021-06-21T08:00:00,1996,2020,True,"['hovedområder', 'køn', 'tid']"
PHD1,"Tilgang af studerende, phd uddannelserne",Antal,2021-06-21T08:00:00,1996,2020,True,"['hovedområder', 'køn', 'tid']"
PHD3,"Bestand af studerende, phd uddannelserne",Antal,2021-06-21T08:00:00,1996,2020,True,"['hovedområder', 'køn', 'tid']"
UDVSTD02,Udvekslingsstuderende,Antal,2021-05-17T08:00:00,2010,2020,True,"['køn', 'udveksling', 'opholds varighed', 'uddannelse', 'område', 'tid']"
FORLOB10,Fra grundskole til fortsat uddannelse,Antal,2021-05-17T08:00:00,2018,2020,True,"['afgangsårgang', 'afgangseksamen', 'afgangsinstitutionsregion', 'uddannelsesstatus', 'statustidspunkt efter afgang', 'uddannelse', 'køn', 'herkomst', 'tid']"
FORLOB15,Fra gymnasiale uddannelser til fortsat uddannelse,Antal,2021-05-17T08:00:00,2018,2020,True,"['afgangsårgang', 'afgangseksamen', 'afgangsinstitutionsregion', 'uddannelsesstatus', 'statustidspunkt efter afgang', 'uddannelse', 'køn', 'herkomst', 'tid']"
OVGARB10,Fra uddannelsesgrupper til fortsat uddannelse eller arbejdsmarked,Antal,2021-05-28T08:00:00,2012,2017,True,"['slutuddannelse i gruppen', 'herkomst', 'køn', 'uddannelsesstatus', 'status efter afgang', 'statustidspunkt efter afgang', 'alder ved afgang fra gruppe', 'tid']"
GENMF10,Gennemførsel af uddannelsesgrupper,Antal,2021-04-09T08:00:00,2008,2020,True,"['startuddannelse i gruppen', 'herkomst', 'køn', 'status ved 1 og 5 år', 'alder ved start på gruppe', 'tid']"
VEU20,Kursusdeltagelse ved voksen og efteruddannelse,Antal,2022-03-07T08:00:00,2005,2021,True,"['uddannelsesområde', 'bopælsområde', 'alder', 'køn', 'tidsangivelse', 'enhed', 'tid']"
VEUHEL10,Personer der har fuldført en hel voksenuddannelse,Antal,2022-02-18T08:00:00,2005,2021,True,"['uddannelse', 'alder', 'køn', 'herkomst', 'tidsangivelse', 'tid']"
VEUHEL20,Personer der har fuldført en hel voksenuddannelse,Antal,2022-02-18T08:00:00,2005,2021,True,"['uddannelse', 'køn', 'højest fuldførte uddannelse', 'tidsangivelse', 'tid']"
AES1A,Voksne i uddannelse (AES),Antal,2018-06-28T08:00:00,2011,2016,True,"['køn', 'alder', 'uddannelsesniveau', 'beskæftigelsesstatus', 'urbaniseringsgrad', 'formel uddannelse', 'ikke formel uddannelse', 'tid']"
AES2A,Voksne i uddannelse,Antal,2018-06-28T08:00:00,2011,2016,True,"['køn', 'alder', 'uddannelsesniveau', 'beskæftigelsesstatus', 'urbaniseringsgrad', 'årsag til ikke formel uddannelse', 'tid']"
CVTS1,Efteruddannelse i virksomhederne (CVTS),Pct.,2019-02-21T08:00:00,2005,2015,True,"['type af efteruddannelse på virksomhed', 'antal ansatte', 'tid']"
VEUHOJ11,Kursusdeltagelse i lange højskolekurser,Antal,2022-03-07T08:00:00,2005,2021,True,"['uddannelsesområde', 'alder', 'køn', 'institutionstype', 'tidsangivelse', 'enhed', 'tid']"
VEUHOJ21,Kursusdeltagelse i korte højskolekurser,Antal,2022-03-07T08:00:00,2011,2021,True,"['uddannelsesområde', 'alder', 'køn', 'institutionstype', 'tidsangivelse', 'enhed', 'tid']"
CFABNP,FoU udgifter i pct. af BNP,Pct. af bnp,2021-12-16T08:00:00,1997,2020,True,"['pct af BNP', 'tid']"
RDCE01,Udgifter til FoU,Mio. kr.,2022-02-15T08:00:00,2008,2020,True,"['sektor', 'finansieringskilde', 'tid']"
RDCE02,Finansiering af FoU fra udlandet,Mio. kr.,2022-02-15T08:00:00,2007,2020,True,"['sektor', 'finansieringskilde', 'tid']"
RDCE03,Udgifter til FoU,Mio. kr.,2022-02-15T08:00:00,2009,2020,True,"['sektor', 'udgiftspost', 'tid']"
RDCE042,Udgifter til FoU,Mio. kr.,2022-02-15T08:00:00,2009,2020,True,"['sektor', 'forskningstype', 'tid']"
RDCE05,Udgifter til FoU,Mio. kr.,2022-02-15T08:00:00,2008,2020,True,"['sektor', 'videnskabeligt hovedområde', 'tid']"
RDCE06,Offentlige myndigheders udgifter til FoU,Mio. kr.,2022-02-15T08:00:00,2008,2020,True,"['socio-økonomisk formål', 'tid']"
RDCP0129,Ansatte inden for FoU,Antal,2022-02-15T08:00:00,2008,2020,True,"['sektor', 'køn', 'personaletype', 'årsværk og personale', 'tid']"
FORSK01,Erhvervslivets udgifter til egen FoU,Mio. kr.,2021-12-16T08:00:00,2007,2020,True,"['branche - størrelsesgruppe - region mv', 'udgifter til egen FoU', 'tid']"
FORSK02,Erhvervslivets udgifter til købte FoU-tjenester,Mio. kr.,2021-12-16T08:00:00,2007,2020,True,"['branche - størrelsesgruppe - region mv', 'leverandørtype', 'tid']"
FORSK110,Erhvervslivets finansiering af udgifter til egen FoU,Mio. kr.,2021-12-16T08:00:00,2013,2019,True,"['branche - størrelsesgruppe - region mv', 'finansieringskilde', 'tid']"
FORSK112,Erhvervslivets udgifter til egen FoU,Mio. kr.,2021-12-16T08:00:00,2017,2019,True,"['branche - størrelsesgruppe - region mv', 'fag', 'tid']"
FORSK111,Erhvervslivets finansiering af udgifter til købte FoU-tjenester,Mio. kr.,2021-12-16T08:00:00,2013,2019,True,"['branche - størrelsesgruppe - region mv', 'finansieringskilde', 'tid']"
FORSK114,FoU-årsværk i erhvervslivet,Årsværk,2021-12-16T08:00:00,2013,2020,True,"['branche - størrelsesgruppe - region mv', 'personaletype', 'køn', 'tid']"
FORSK113,FoU-personale i erhvervslivet,Antal,2021-12-16T08:00:00,2013,2020,True,"['branche - størrelsesgruppe - region mv', 'personaletype', 'køn', 'tid']"
FORSK09,Erhvervslivets FoU-driftsudgifter,Mio. kr.,2021-12-16T08:00:00,2013,2019,True,"['branche - størrelsesgruppe - region mv', 'forskningstype', 'tid']"
FOUOFF01,FoU-personale i den offentlige sektor,Antal,2021-12-16T08:00:00,2007,2020,True,"['sektor', 'fag', 'personalekategori', 'køn', 'tid']"
FOUOFF02,FoU-årsværk i den offentlige sektor,Årsværk,2021-12-16T08:00:00,2007,2020,True,"['sektor', 'fag', 'personalekategori', 'køn', 'tid']"
FOUOFF03,FoU årsværk i den offentlige sektor,Årsværk,2021-12-16T08:00:00,2007,2020,True,"['formål', 'fag', 'tid']"
FOUOFF04,FoU-årsværk (pct.),Pct.,2021-12-16T08:00:00,2007,2020,True,"['formål', 'sektor', 'tid']"
FOUOFF05,FoU omkostninger i den offentlige sektor,-,2021-12-16T08:00:00,2007,2020,True,"['strategiområder', 'omkostningstyper', 'tid']"
FOUOFF06,FoU-årsværk udført af personale på højere læreanstalter under universitetsloven,Årsværk,2021-12-16T08:00:00,2007,2020,True,"['institution', 'stillingskategori', 'tid']"
FOUOFF07,FoU-omkostninger i den offentlige sektor,-,2021-12-16T08:00:00,2007,2020,True,"['fag', 'omkostningstyper', 'tid']"
FOUOFF09,Eksternt finansierede FoU-omkostninger,Mio. kr.,2021-12-16T08:00:00,2007,2020,True,"['sektor', 'fag', 'finansieringskilde', 'tid']"
OIN01DK,Innovative arbejdssteder i den offentlige sektor,Pct.,2020-11-26T08:00:00,2016,2019,True,"['sektorer og branche (DB07)', 'innovationstype', 'tid']"
OIN02DK,Innovative arbejdssteder i den offentlige sektor,Pct.,2020-11-26T08:00:00,2016,2019,True,"['sektorer og branche (DB07)', 'nyhedsgrad', 'tid']"
OIN03DK,Innovative arbejdssteder i den offentlige sektor,Pct.,2020-11-26T08:00:00,2016,2019,True,"['sektorer og branche (DB07)', 'igangsætter', 'tid']"
OIN04DK,Innovative arbejdssteder i den offentlige sektor,Pct.,2020-11-26T08:00:00,2016,2019,True,"['sektorer og branche (DB07)', 'opnået værdier', 'tid']"
INN21,Erhvervslivets innovationsudgifter,1.000 kr.,2021-12-16T08:00:00,2020,2020,True,"['branche og størrelsesgruppe', 'region', 'udgiftstype', 'tid']"
INN22,Innovative virksomheder,Pct.,2021-12-16T08:00:00,2020,2020,True,"['branche og størrelsesgruppe', 'region', 'innovationstype', 'tid']"
INN23,Produktinnovative virksomheder,Pct.,2021-12-16T08:00:00,2020,2020,True,"['branche og størrelsesgruppe', 'region', 'produktinnovationstype', 'tid']"
INN24,Procesinnovative virksomheder,Pct.,2021-12-16T08:00:00,2020,2020,True,"['branche og størrelsesgruppe', 'region', 'procesinnovationstype', 'tid']"
INN25,Virksomheder,Pct.,2021-12-16T08:00:00,2020,2020,True,"['branche og størrelsesgruppe', 'region', 'samarbejdsemne', 'tid']"
IPR1,"Virksomheder, der har handlet med IPR",Pct.,2018-11-19T08:00:00,2007,2017,True,"['ressourceområde (branche)', 'IPR-kategori', 'IPR-handelstype', 'tid']"
IPR2,"Virksomheder, der har handlet med IPR",Pct.,2018-11-19T08:00:00,2007,2017,True,"['størrelsesgruppe', 'IPR-kategori', 'IPR-handelstype', 'tid']"
GF1,Generel firmastatistik,Antal,2021-05-04T08:00:00,2000,2019,True,"['branche (DB07 10- og 19-grp)', 'enhed', 'tid']"
GF2,Generel firmastatistik,Antal,2021-05-04T08:00:00,2000,2019,True,"['branche (DB07 127-grp)', 'enhed', 'tid']"
GF3,Generel firmastatistik,Antal,2021-05-04T08:00:00,2000,2019,True,"['branche (DB07 19-grp)', 'enhed', 'firmastørrelse (fuldtidsansatte)', 'tid']"
GF5,Generel firmastatistik,Antal,2021-05-04T08:00:00,2000,2019,True,"['branche (DB07 10-grp)', 'virksomhedsform', 'enhed', 'tid']"
GF8,Generel firmastatistik,-,2021-05-04T08:00:00,2001,2019,True,"['region', 'enhed', 'firmastørrelse (fuldtidsansatte)', 'tid']"
GF6,Generel firmastatistik,Antal,2021-05-04T08:00:00,2000,2019,True,"['region', 'branche (DB07 10-grp)', 'enhed', 'tid']"
GF7,Generel firmastatistik,Antal,2021-05-04T08:00:00,2008,2019,True,"['branche (DB07 speciel-grp)', 'enhed', 'tid']"
FGF1,Foreløbig generel firmastatistik,Antal,2021-11-02T08:00:00,2016,2020,True,"['branche (DB07 19-grp)', 'enhed', 'tid']"
FGF3,Foreløbig generel firmastatistik,Antal,2021-11-02T08:00:00,2016,2020,True,"['branche (DB07 10-grp.)', 'enhed', 'firmastørrelse (fuldtidsansatte)', 'tid']"
FGF6,Foreløbig generel firmastatistik,Antal,2021-11-02T08:00:00,2016,2020,True,"['region', 'branche (DB07 10-grp)', 'enhed', 'tid']"
KONC1,Koncerner i Danmark,Antal,2021-10-15T08:00:00,2009,2019,True,"['koncernstørrelse (fuldtidsansatte)', 'enhed', 'tid']"
KONC2,Koncerner i Danmark,Antal,2021-10-15T08:00:00,2009,2019,True,"['koncernstørrelse (firmaer)', 'enhed', 'tid']"
KONC3,Firmaer i alt og firmaer der indgår i koncerner,Antal,2021-10-15T08:00:00,2009,2019,True,"['branche (DB07 10-grp.)', 'statistikkilde', 'enhed', 'tid']"
KONC4,Koncerner i Danmark med to eller flere aktive firmaer,Antal,2021-10-15T08:00:00,2009,2019,True,"['koncernstørrelse (fuldtidsansatte)', 'enhed', 'tid']"
KONC5,Koncerner i Danmark med to eller flere aktive firmaer,Antal,2021-10-15T08:00:00,2009,2019,True,"['koncernstørrelse (firmaer)', 'enhed', 'tid']"
ERHV1,"Arbejdssteder, job, fuldtidsbeskæftigede og lønsum",-,2021-10-26T08:00:00,2008,2020,True,"['branche (DB07)', 'enhed', 'tid']"
ERHV2,Arbejdssteder og job,Antal,2021-10-26T08:00:00,2008,2020,True,"['område', 'branche (DB07 10-grp)', 'enhed', 'tid']"
ERHV3,Arbejdssteder og job,Antal,2021-10-26T08:00:00,2008,2020,True,"['branche (DB07 10-grp.)', 'enhed', 'arbejdsstedsstørrelse', 'tid']"
ERHV4,Arbejdssteder,Antal,2021-10-26T08:00:00,2008,2020,True,"['branche (DB07 127-grp)', 'arbejdsstedsstørrelse', 'tid']"
ERHV5,Arbejdssteder,Antal,2021-10-26T08:00:00,2008,2020,True,"['område', 'sektor', 'tid']"
ERHV6,Arbejdssteder,Antal,2021-10-26T08:00:00,2008,2020,True,"['område', 'branche (DB07 10-grp.)', 'arbejdsstedsstørrelse', 'tid']"
LS01,Ledige stillinger,-,2021-03-09T08:00:00,2010,2020,True,"['branche', 'enhed', 'størrelse', 'tid']"
LS02,Ledige stillinger,-,2021-03-09T08:00:00,2010,2020,True,"['region', 'enhed', 'tid']"
LSK01,Ledige stillinger,-,2021-12-08T08:00:00,2010K1,2021K3,True,"['branche', 'enhed', 'størrelse', 'tid']"
LSK02,Ledige stillinger,-,2021-12-08T08:00:00,2010K1,2021K3,True,"['region', 'enhed', 'tid']"
LSK03,Ledige stillinger (sæsonkorrigeret),-,2021-12-08T08:00:00,2010K1,2021K3,True,"['enhed', 'sæsonkorrigering', 'tid']"
BEST1,Bestyrelsesmedlemmer og direktører,Antal,2020-12-16T08:00:00,2014,2019,True,"['type', 'køn', 'uddannelse', 'alder', 'bopælsområde', 'tid']"
BEST2,Bestyrelsesmedlemmer og direktører,Antal,2020-12-16T08:00:00,2014,2019,True,"['type', 'virksomhedsstørrelse', 'køn', 'tid']"
BEST3,Bestyrelsesmedlemmer og direktører,Antal,2020-12-16T08:00:00,2014,2019,True,"['type', 'virksomhedsstørrelse', 'uddannelse', 'tid']"
BEST4,Bestyrelsesmedlemmer og direktører,Antal,2020-12-16T08:00:00,2014,2019,True,"['type', 'branche (DB07 19-grp)', 'køn', 'tid']"
BEST5,Bestyrelsesmedlemmer og direktører,Antal,2020-12-16T08:00:00,2014,2019,True,"['type', 'branche (DB07 19-grp)', 'uddannelse', 'tid']"
FVIV,Foreløbige nye højvækstvirksomheder,-,2021-11-02T08:00:00,2013:2016,2017:2020,True,"['branche (DB07 10-grp)', 'variable', 'tid']"
VIV,Nye højvækstvirksomheder,-,2021-06-10T08:00:00,2004:2007,2016:2019,True,"['branche (DB07 10-grp)', 'variable', 'tid']"
DEMO1,Erhvervsdemografi,Antal,2021-09-23T08:00:00,2001,2019,True,"['branche (DB07 127-grp)', 'status', 'enhed', 'tid']"
DEMO3,Erhvervsdemografi,1.000 kr.,2021-06-03T08:00:00,2001,2019,True,"['branche (DB07 19-grp)', 'omsætning og eksport', 'tid']"
DEMO4,Erhvervsdemografi,Antal,2021-09-23T08:00:00,2007,2019,True,"['region', 'branche (DB07 10-grp)', 'enhed', 'tid']"
FDEMO4,foreløbig erhvervsdemografi,Antal,2021-11-02T08:00:00,2016,2020,True,"['region', 'branche (DB07 10-grp)', 'enhed', 'tid']"
DEMO5,Erhvervsdemografi,Antal,2021-06-03T08:00:00,2001,2019,True,"['ejerform', 'enhed', 'tid']"
DEMO6,Erhvervsdemografi,-,2021-06-03T08:00:00,2001,2019,True,"['branche (DB07 10-grp)', 'enhed', 'startår', 'tid']"
DEMO8,Erhvervsdemografi,Antal,2021-06-03T08:00:00,2001,2019,True,"['firmastørrelse (fuldtidsansatte)', 'enhed', 'tid']"
DEMO9,Erhvervsdemografi,Antal,2021-06-03T08:00:00,2007,2019,True,"['kommune', 'enhed', 'tid']"
KONK3,Erklærede konkurser,-,2022-03-07T08:00:00,2009M01,2022M02,True,"['nøgletal', 'tid']"
KONK4,Erklærede konkurser,Antal,2022-03-07T08:00:00,2009M01,2022M02,True,"['branche', 'tid']"
KONK5,Erklærede konkurser,Antal,2022-03-07T08:00:00,2009M01,2022M02,True,"['levetid', 'tid']"
KONK6,Erklærede konkurser,Antal,2022-03-07T08:00:00,2009M01,2022M02,True,"['omsætning', 'tid']"
KONK7,Erklærede konkurser,Antal,2022-03-07T08:00:00,2009M01,2022M02,True,"['beskæftigede', 'tid']"
KONK8,Erklærede konkurser,Antal,2022-03-07T08:00:00,2009M01,2022M02,True,"['region', 'tid']"
KONK9,Erklærede konkurser (historisk sammendrag),Antal,2022-03-07T08:00:00,1979M01,2022M02,True,"['sæsonkorrigering', 'tid']"
KONK15,Erklærede konkurser,Antal,2022-03-07T08:00:00,2009M01,2022M02,True,"['branche (DB07)', 'virksomhedstype', 'tid']"
KONKEU,Nyregistrerede virksomheder og konkurser,Antal,2022-01-25T08:00:00,2009K1,2021K4,True,"['indikator', 'branche (DB07)', 'tid']"
KONK10E,Konkurser (eksperimentel statistik),Antal,2022-03-02T08:00:00,2009U01,2022U08,True,"['nøgletal', 'tid']"
KONK11E,Konkurser (eksperimentel statistik),Antal,2022-03-02T08:00:00,2009M01,2022M02,True,"['nøgletal', 'tid']"
KONK12E,Konkurser (eksperimentel statistik),Antal,2022-03-02T08:00:00,2009,2022,True,"['nøgletal', 'tid']"
ITAV3,Virksomhedernes adgang til it-kompetencer (10+ ansatte),Pct.,2021-09-03T08:00:00,2014,2021,True,"['virksomhedsstørrelse', 'branche (DB07)', 'emner', 'tid']"
ITAV4,Virksomhedernes brug af hjemmesider og sociale medier (10+ ansatte),Pct.,2021-09-03T08:00:00,2004,2021,True,"['virksomhedsstørrelse', 'branche (DB07)', 'emner', 'tid']"
ITAV5,Virksomhedernes brug af digitale forretningsløsninger (10+ ansatte),Pct.,2020-09-03T08:00:00,2007,2020,True,"['virksomhedsstørrelse', 'branche (DB07)', 'emner', 'tid']"
ITAV9,Virksomhedernes adgang til internettet (10+ ansatte),Pct.,2021-09-03T08:00:00,2004,2021,True,"['virksomhedsstørrelse', 'branche (DB07)', 'emner', 'tid']"
ITAV10,It-anvendelse i virksomheder (5-9 ansatte),Pct.,2021-12-03T08:00:00,2019,2021,True,"['branche (DB07)', 'emner', 'tid']"
ITAV13,Virksomhedernes andel af omsætning og køb fra e-handel (10+ ansatte),Pct.,2021-09-03T08:00:00,2013,2021,True,"['virksomhedsstørrelse', 'branche (DB07)', 'emner', 'tid']"
ITAV12,Andel af virksomheder med e-handel (10+ ansatte),Pct.,2021-09-03T08:00:00,2008,2021,True,"['virksomhedsstørrelse', 'branche (DB07)', 'emner', 'tid']"
ITAV11,Virksomhedernes e-handel (5-9 ansatte),Pct.,2021-12-03T08:00:00,2019,2021,True,"['branche (DB07)', 'emner', 'tid']"
ITAV14,Virksomhedernes brug af avancerede teknologier,Pct.,2020-09-03T08:00:00,2017,2020,True,"['virksomhedsstørrelse', 'branche (DB07)', 'emner', 'tid']"
ITAV15,It-sikkerhed og it-sikkerhedshændelser i virksomheder (10+ ansatte),Pct.,2021-09-03T08:00:00,2016,2021,True,"['virksomhedsstørrelse', 'branche (DB07)', 'emner', 'tid']"
ITAV17,Virksomhedernes brug af 3D print (10+ ansatte) ,Pct.,2021-09-03T08:00:00,2017,2021,True,"['anvendelse', 'branche (DB07)', 'virksomhedsstørrelse', 'tid']"
ITAV16,Virksomhedernes brug af cloud computing (10+ ansatte) ,Pct.,2021-09-03T08:00:00,2011,2021,True,"['anvendelse', 'branche (DB07)', 'virksomhedsstørrelse', 'tid']"
ITAV18,Virksomhedernes analyse af Big data (10+ ansatte) ,Pct.,2021-09-03T08:00:00,2020,2021,True,"['aktivitet', 'branche (DB07)', 'virksomhedsstørrelse', 'tid']"
ITAV19,Virksomhedernes brug af robotteknologi og kunstig intelligens (10+ ansatte) ,Pct.,2021-09-03T08:00:00,2017,2021,True,"['anvendelse', 'branche (DB07)', 'virksomhedsstørrelse', 'tid']"
